source_row,fold,role
9072,3,train
9155,3,train
9286,3,train
9751,3,train
9833,3,train
9938,3,train
9941,3,train
10164,3,train
10847,3,train
11307,3,train
11443,3,train
11680,3,train
12149,3,train
12414,3,train
12502,3,train
12542,3,train
12554,3,train
12555,3,train
12693,3,train
12882,3,train
13044,3,train
13422,3,train
13543,3,train
13932,3,train
14096,3,train
14199,3,train
14422,3,train
14508,3,train
14587,3,train
14976,3,train
15456,3,train
15751,3,train
15902,3,train
16342,3,train
16347,3,train
16372,3,train
16419,3,train
16776,3,train
17287,3,train
17348,3,train
17436,3,train
17617,3,train
18274,3,train
18314,3,train
19042,3,train
19124,3,train
19151,3,train
19580,3,train
19606,3,train
19616,3,train
19769,3,train
19814,3,train
20025,3,train
20156,3,train
20519,3,train
20978,3,train
21263,3,train
21269,3,train
21371,3,train
21381,3,train
21574,3,train
508,3,train
732,3,train
896,3,train
1002,3,train
1309,3,train
1613,3,train
1720,3,train
1780,3,train
1995,3,train
2141,3,train
2359,3,train
2506,3,train
2589,3,train
2885,3,train
2911,3,train
3394,3,train
4009,3,train
4261,3,train
4407,3,train
5401,3,train
5455,3,train
5563,3,train
5970,3,train
6244,3,train
6735,3,train
6754,3,train
6929,3,train
6941,3,train
6981,3,train
7103,3,train
8467,3,train
8704,3,train
9020,3,train
9307,3,train
9350,3,train
9424,3,train
9469,3,train
9560,3,train
9623,3,train
9988,3,train
10033,3,train
10533,3,train
10901,3,train
11130,3,train
11574,3,train
11901,3,train
11942,3,train
12018,3,train
13084,3,train
13864,3,train
14084,3,train
14170,3,train
14626,3,train
15192,3,train
15746,3,train
16294,3,train
16494,3,train
16657,3,train
16688,3,train
16882,3,train
17145,3,train
17820,3,train
18307,3,train
18412,3,train
18551,3,train
18842,3,train
19128,3,train
19167,3,train
19202,3,train
19380,3,train
19426,3,train
19465,3,train
19971,3,train
20350,3,train
20642,3,train
20860,3,train
20873,3,train
21065,3,train
21249,3,train
21277,3,train
21401,3,train
729,3,train
842,3,train
845,3,train
902,3,train
974,3,train
1010,3,train
1120,3,train
1200,3,train
1292,3,train
1558,3,train
1784,3,train
1982,3,train
2149,3,train
2205,3,train
3030,3,train
3202,3,train
3530,3,train
4013,3,train
4538,3,train
5865,3,train
5944,3,train
6454,3,train
6684,3,train
6699,3,train
7567,3,train
7841,3,train
8287,3,train
8448,3,train
8808,3,train
8878,3,train
9071,3,train
9389,3,train
9603,3,train
10364,3,train
10569,3,train
10830,3,train
10853,3,train
10914,3,train
10976,3,train
11193,3,train
11415,3,train
11543,3,train
11708,3,train
11990,3,train
12182,3,train
12661,3,train
12927,3,train
13248,3,train
13333,3,train
13376,3,train
13748,3,train
13933,3,train
13944,3,train
14560,3,train
14670,3,train
15735,3,train
15844,3,train
15932,3,train
16109,3,train
16496,3,train
16632,3,train
16873,3,train
16917,3,train
17084,3,train
17387,3,train
17451,3,train
17543,3,train
17698,3,train
17772,3,train
18146,3,train
18796,3,train
19166,3,train
19412,3,train
19423,3,train
20066,3,train
20417,3,train
20574,3,train
20599,3,train
21431,3,train
21506,3,train
21538,3,train
4572,3,train
5141,3,train
13088,3,train
15242,3,train
20725,3,train
1350,3,train
20099,3,train
5,3,train
55,3,train
133,3,train
393,3,train
495,3,train
1789,3,train
2026,3,train
2075,3,train
2273,3,train
2322,3,train
2389,3,train
3495,3,train
3526,3,train
3897,3,train
4553,3,train
4901,3,train
5186,3,train
5253,3,train
5293,3,train
5472,3,train
5939,3,train
6493,3,train
6511,3,train
7020,3,train
7058,3,train
7341,3,train
7890,3,train
8004,3,train
8400,3,train
8952,3,train
9033,3,train
9090,3,train
9588,3,train
9590,3,train
9669,3,train
9705,3,train
9986,3,train
10002,3,train
10545,3,train
10550,3,train
10563,3,train
10610,3,train
10899,3,train
11528,3,train
11851,3,train
12553,3,train
12562,3,train
12779,3,train
13146,3,train
13158,3,train
13499,3,train
13529,3,train
14085,3,train
14187,3,train
14537,3,train
14622,3,train
14849,3,train
15287,3,train
15547,3,train
15835,3,train
16004,3,train
16197,3,train
16509,3,train
16529,3,train
17197,3,train
17655,3,train
17684,3,train
18405,3,train
18910,3,train
19055,3,train
19104,3,train
19442,3,train
19649,3,train
19742,3,train
19751,3,train
19795,3,train
20068,3,train
20501,3,train
20810,3,train
21469,3,train
251,3,train
320,3,train
1326,3,train
1390,3,train
1436,3,train
1464,3,train
1683,3,train
2570,3,train
3006,3,train
3106,3,train
3302,3,train
3471,3,train
3620,3,train
3748,3,train
4028,3,train
4115,3,train
4133,3,train
4166,3,train
4196,3,train
4556,3,train
4825,3,train
5745,3,train
6166,3,train
6280,3,train
6356,3,train
6938,3,train
7095,3,train
7154,3,train
7875,3,train
8191,3,train
8299,3,train
8379,3,train
9264,3,train
9479,3,train
9732,3,train
9916,3,train
10835,3,train
10981,3,train
11173,3,train
11189,3,train
11225,3,train
11833,3,train
12001,3,train
12189,3,train
12294,3,train
12415,3,train
12441,3,train
12551,3,train
13357,3,train
13424,3,train
13481,3,train
13502,3,train
13590,3,train
13880,3,train
14503,3,train
14655,3,train
15009,3,train
15193,3,train
15234,3,train
15368,3,train
15785,3,train
16018,3,train
16120,3,train
16122,3,train
16176,3,train
16253,3,train
16772,3,train
16961,3,train
16998,3,train
17452,3,train
18101,3,train
18191,3,train
18385,3,train
18773,3,train
19353,3,train
19388,3,train
19918,3,train
20167,3,train
20172,3,train
20433,3,train
20775,3,train
21261,3,train
21449,3,train
21513,3,train
21570,3,train
20,3,train
666,3,train
1249,3,train
1296,3,train
1397,3,train
1716,3,train
1729,3,train
1849,3,train
1921,3,train
2116,3,train
2244,3,train
2286,3,train
2510,3,train
2748,3,train
3293,3,train
3339,3,train
3568,3,train
3660,3,train
3800,3,train
4182,3,train
4735,3,train
4755,3,train
4763,3,train
4795,3,train
4937,3,train
4958,3,train
5018,3,train
5142,3,train
5331,3,train
5355,3,train
5502,3,train
5709,3,train
6136,3,train
6161,3,train
6215,3,train
6260,3,train
6967,3,train
7134,3,train
7418,3,train
7456,3,train
7981,3,train
8143,3,train
8662,3,train
9125,3,train
9173,3,train
9622,3,train
9766,3,train
10069,3,train
10528,3,train
10667,3,train
11045,3,train
11496,3,train
11498,3,train
11840,3,train
11930,3,train
13009,3,train
13032,3,train
13162,3,train
13602,3,train
13968,3,train
14344,3,train
14778,3,train
15283,3,train
15342,3,train
15471,3,train
15477,3,train
15641,3,train
16267,3,train
16864,3,train
17097,3,train
17203,3,train
17230,3,train
17827,3,train
17853,3,train
18029,3,train
18870,3,train
18974,3,train
19413,3,train
20402,3,train
21288,3,train
21590,3,train
195,3,train
212,3,train
387,3,train
778,3,train
828,3,train
879,3,train
967,3,train
1028,3,train
1125,3,train
1748,3,train
2164,3,train
2348,3,train
2657,3,train
2775,3,train
3262,3,train
3368,3,train
4191,3,train
4287,3,train
4323,3,train
4414,3,train
4467,3,train
5306,3,train
5684,3,train
5869,3,train
5934,3,train
5987,3,train
6022,3,train
6584,3,train
6945,3,train
7172,3,train
7548,3,train
7579,3,train
7710,3,train
7919,3,train
7964,3,train
9095,3,train
9453,3,train
9615,3,train
9771,3,train
10363,3,train
10787,3,train
11143,3,train
11278,3,train
11355,3,train
11564,3,train
11761,3,train
12013,3,train
12230,3,train
12233,3,train
12307,3,train
13203,3,train
13286,3,train
13589,3,train
13651,3,train
14261,3,train
14424,3,train
14535,3,train
14583,3,train
14867,3,train
14950,3,train
14951,3,train
15093,3,train
15410,3,train
15684,3,train
16049,3,train
16159,3,train
16388,3,train
16967,3,train
17340,3,train
17962,3,train
18102,3,train
18945,3,train
20278,3,train
20582,3,train
20676,3,train
20687,3,train
20899,3,train
21090,3,train
21441,3,train
21482,3,train
23,3,train
99,3,train
154,3,train
580,3,train
789,3,train
924,3,train
1250,3,train
1714,3,train
1840,3,train
1929,3,train
2134,3,train
2398,3,train
2571,3,train
2705,3,train
3600,3,train
4176,3,train
4257,3,train
4586,3,train
4991,3,train
5151,3,train
5393,3,train
5437,3,train
5501,3,train
5849,3,train
5974,3,train
6004,3,train
7139,3,train
7485,3,train
7923,3,train
8144,3,train
8390,3,train
8763,3,train
8895,3,train
9128,3,train
9198,3,train
9526,3,train
9701,3,train
9761,3,train
10165,3,train
10570,3,train
11091,3,train
11164,3,train
11472,3,train
11600,3,train
11701,3,train
11926,3,train
12288,3,train
12543,3,train
12848,3,train
12873,3,train
13139,3,train
13208,3,train
13862,3,train
14858,3,train
14873,3,train
14889,3,train
16280,3,train
16704,3,train
17054,3,train
17550,3,train
18239,3,train
18534,3,train
18803,3,train
19215,3,train
19623,3,train
19821,3,train
19916,3,train
20006,3,train
20191,3,train
20268,3,train
20949,3,train
20996,3,train
21210,3,train
1050,3,train
4155,3,train
8189,3,train
9528,3,train
15119,3,train
15148,3,train
18741,3,train
18827,3,train
88,3,train
255,3,train
265,3,train
501,3,train
686,3,train
801,3,train
919,3,train
1766,3,train
1856,3,train
2042,3,train
2365,3,train
2518,3,train
2647,3,train
3037,3,train
3087,3,train
3095,3,train
3498,3,train
3507,3,train
3519,3,train
3709,3,train
3782,3,train
3881,3,train
4002,3,train
4378,3,train
4387,3,train
4627,3,train
4667,3,train
4684,3,train
4832,3,train
5084,3,train
5349,3,train
5815,3,train
5992,3,train
6000,3,train
6234,3,train
6279,3,train
6745,3,train
7481,3,train
7984,3,train
8115,3,train
8298,3,train
8635,3,train
8718,3,train
8825,3,train
8847,3,train
8974,3,train
9370,3,train
9432,3,train
9522,3,train
9978,3,train
10119,3,train
10240,3,train
10259,3,train
10904,3,train
11454,3,train
11458,3,train
11983,3,train
12052,3,train
12291,3,train
12471,3,train
13459,3,train
13798,3,train
14004,3,train
14107,3,train
14595,3,train
15347,3,train
16351,3,train
16603,3,train
16691,3,train
16841,3,train
17678,3,train
17719,3,train
17829,3,train
18294,3,train
18732,3,train
18923,3,train
18997,3,train
19542,3,train
20007,3,train
20170,3,train
20201,3,train
20552,3,train
21048,3,train
375,3,train
455,3,train
926,3,train
1026,3,train
1084,3,train
1206,3,train
1379,3,train
1760,3,train
1950,3,train
1953,3,train
2081,3,train
2129,3,train
2284,3,train
2313,3,train
2423,3,train
2995,3,train
3201,3,train
3769,3,train
3942,3,train
4069,3,train
4243,3,train
4452,3,train
4606,3,train
4823,3,train
5138,3,train
5398,3,train
5753,3,train
6601,3,train
6603,3,train
7030,3,train
7087,3,train
7123,3,train
7300,3,train
7411,3,train
7458,3,train
7551,3,train
7573,3,train
7585,3,train
7725,3,train
7845,3,train
8114,3,train
8490,3,train
8528,3,train
8674,3,train
8900,3,train
8961,3,train
9403,3,train
9529,3,train
9696,3,train
9935,3,train
10017,3,train
10215,3,train
10234,3,train
11003,3,train
11375,3,train
11405,3,train
11442,3,train
11818,3,train
11821,3,train
11938,3,train
12131,3,train
12176,3,train
12745,3,train
13150,3,train
13234,3,train
13267,3,train
13354,3,train
13362,3,train
13426,3,train
13685,3,train
13811,3,train
14505,3,train
14518,3,train
14724,3,train
14729,3,train
14747,3,train
15023,3,train
15183,3,train
15332,3,train
15365,3,train
15764,3,train
